# npcId	objId	min	max	numerator	denominator	rolls	name	rollType
40	1203	1	1	1	64	1	Iron dagger	M
40	1420	1	1	1	128	1	Iron mace	M
40	564	2	2	3	64	1	Cosmic rune	M
40	562	4	4	5	128	1	Chaos rune	M
40	556	3	3	3	128	1	Air rune	M
40	559	3	3	3	128	1	Body rune	M
40	554	7	7	1	128	1	Fire rune	M
40	1349	1	1	1	128	1	Iron axe	M
40	199	1	1	5	197	1	Grimy guam leaf	M
40	201	1	1	2	105	1	Grimy marrentill	M
40	203	1	1	1	70	1	Grimy tarromin	M
40	205	1	1	1	90	1	Grimy harralander	M
40	207	1	1	5	573	1	Grimy ranarr weed	M
40	209	1	1	2	315	1	Grimy irit leaf	M
40	211	1	1	10	2101	1	Grimy avantoe	M
40	213	1	1	10	2521	1	Grimy kwuarm	M
40	215	1	1	10	3151	1	Grimy cadantine	M
40	2485	1	1	10	4201	1	Grimy lantadyme	M
96	23182	1	1	1	90	1	Clue scroll (beginner)	I
3130	25772	1	1	1	1	1	Malicious ashes	G
3130	560	5	10	8	127	1	Death rune	M
3130	565	5	10	8	127	1	Blood rune	M
3130	995	1300	1400	66	127	1	Coins	M
3130	385	3	3	8	127	1	Shark	M
3130	7060	2	2	8	127	1	Tuna potato	M
3130	246	5	10	8	127	1	Wine of zamorak	M
3130	145	1	1	2	127	1	Super attack(3)	M
3130	157	1	1	2	127	1	Super strength(3)	M
3130	2722	1	1	1	128	1	Clue scroll (hard)	I
3130	11824	1	1	3	16129	1	Zamorakian spear	M
3130	995	1300	1400	124	16129	1	Coins	M
3130	11818	1	1	1	1524	1	Godsword shard 1	M
3130	11820	1	1	1	1524	1	Godsword shard 2	M
3130	11822	1	1	1	1524	1	Godsword shard 3	M
3130	995	1300	1400	3	508	1	Coins	M
3130	886	95	100	7	127	1	Steel arrow	M
3130	808	95	100	8	127	1	Steel dart	M
2057	526	1	1	1	1	1	Bones	G
2057	1379	1	1	1	32	1	Staff	M
2057	1017	1	1	3	64	1	Wizard hat	M
2057	581	1	1	3	128	1	Black robe	M
2057	557	36	36	1	32	1	Earth rune	M
2057	556	10	10	3	128	1	Air rune	M
2057	555	10	10	3	128	1	Water rune	M
2057	557	10	10	3	128	1	Earth rune	M
2057	554	10	10	3	128	1	Fire rune	M
2057	556	18	18	1	64	1	Air rune	M
2057	555	18	18	1	64	1	Water rune	M
2057	557	18	18	1	64	1	Earth rune	M
2057	554	18	18	1	64	1	Fire rune	M
2057	561	4	4	7	128	1	Nature rune	M
2057	562	4	4	3	64	1	Chaos rune	M
2057	558	10	10	3	128	1	Mind rune	M
2057	559	10	10	3	128	1	Body rune	M
2057	558	18	18	1	64	1	Mind rune	M
2057	559	18	18	1	64	1	Body rune	M
2057	565	2	2	1	64	1	Blood rune	M
2057	564	2	2	1	128	1	Cosmic rune	M
2057	563	3	3	1	128	1	Law rune	M
2057	995	1	1	17	128	1	Coins	M
2057	995	2	2	1	8	1	Coins	M
2057	995	4	4	9	128	1	Coins	M
2057	995	29	29	3	128	1	Coins	M
2057	995	30	30	1	128	1	Coins	M
2057	1444	1	1	1	64	1	Water talisman	M
2057	1442	1	1	1	64	1	Fire talisman	M
2057	11941	1	1	1	7	1	Looting bag	M
2057	23182	1	1	1	35	1	Clue scroll (beginner)	I
2051	25772	1	1	1	1	1	Malicious ashes	G
2051	565	7	7	1	32	1	Blood rune	M
2051	554	37	37	1	128	1	Fire rune	M
2051	563	3	3	1	128	1	Law rune	M
2051	199	1	1	10	223	1	Grimy guam leaf	M
2051	201	1	1	10	297	1	Grimy marrentill	M
2051	203	1	1	5	198	1	Grimy tarromin	M
2051	205	1	1	10	509	1	Grimy harralander	M
2051	207	1	1	5	324	1	Grimy ranarr weed	M
2051	209	1	1	1	89	1	Grimy irit leaf	M
2051	211	1	1	10	1187	1	Grimy avantoe	M
2051	1283	1	1	1	32	1	Black sword	M
2051	213	1	1	2	285	1	Grimy kwuarm	M
2051	215	1	1	10	1781	1	Grimy cadantine	M
2051	2485	1	1	5	1187	1	Grimy lantadyme	M
2051	217	1	1	5	1187	1	Grimy dwarf weed	M
2051	995	132	132	5	16	1	Coins	M
2051	995	30	30	7	128	1	Coins	M
2051	995	44	44	3	64	1	Coins	M
2051	995	220	220	3	64	1	Coins	M
2051	995	460	460	1	128	1	Coins	M
2051	379	1	1	3	128	1	Lobster	M
2051	1365	1	1	3	128	1	Steel battleaxe	M
2051	2361	1	1	1	64	1	Adamantite bar	M
2051	133	1	1	1	128	1	Defence potion(3)	M
2051	1361	1	1	1	64	1	Black axe	M
2051	1197	1	1	1	128	1	Mithril kiteshield	M
2051	11941	1	1	1	3	1	Looting bag	M
2051	1147	1	1	1	128	1	Rune med helm	M
2051	13501	1	1	1	35	1	Ensouled demon head	M
2051	2722	1	1	1	128	1	Clue scroll (hard)	I
2051	19677	1	1	1	226	1	Ancient shard	M
2051	19679	1	1	1	340	1	Dark totem base	M
2051	19681	1	1	1	340	1	Dark totem middle	M
2051	19683	1	1	1	340	1	Dark totem top	M
2051	21257	1	1	1	195	1	Slayer's enchantment	M
2051	1113	1	1	1	128	1	Rune chainbody	M
2051	556	50	50	1	16	1	Air rune	M
2051	562	10	10	7	128	1	Chaos rune	M
511	526	1	1	1	1	1	Bones	G
3753	3325	1	1	1	1	1	Vampyre dust	G
3753	561	6	14	5	48	1	Nature rune	M
3753	890	8	16	1	24	1	Adamant arrow	M
3753	2722	1	1	1	128	1	Clue scroll (hard)	I
3753	830	5	15	1	48	1	Rune javelin	M
3753	199	1	1	1	384	1	Grimy guam leaf	M
3753	201	1	1	1	512	1	Grimy marrentill	M
3753	203	1	1	10	6827	1	Grimy tarromin	M
3753	205	1	1	10	8777	1	Grimy harralander	M
3753	207	1	1	10	11171	1	Grimy ranarr weed	M
3753	209	1	1	1	1536	1	Grimy irit leaf	M
3753	211	1	1	1	2048	1	Grimy avantoe	M
3753	1213	1	1	1	16	1	Rune dagger	M
3753	213	1	1	5	12288	1	Grimy kwuarm	M
3753	215	1	1	1	3072	1	Grimy cadantine	M
3753	2485	1	1	1	4096	1	Grimy lantadyme	M
3753	217	1	1	1	4096	1	Grimy dwarf weed	M
3753	5318	4	4	1	569	1	Potato seed	M
3753	5319	4	4	1	759	1	Onion seed	M
3753	5324	4	4	1	1138	1	Cabbage seed	M
3753	5322	3	3	1	2277	1	Tomato seed	M
3753	5320	3	3	1	4554	1	Sweetcorn seed	M
3753	5323	2	2	1	9108	1	Strawberry seed	M
3753	1073	1	1	1	48	1	Adamant platelegs	M
3753	5321	2	2	1	19045	1	Watermelon seed	M
3753	22879	2	2	1	26187	1	Snape grass seed	M
3753	5305	4	4	1	1811	1	Barley seed	M
3753	5307	3	3	1	1819	1	Hammerstone seed	M
3753	5308	3	3	1	2411	1	Asgarnian seed	M
3753	5306	2	2	1	2425	1	Jute seed	M
3753	5309	2	2	1	3638	1	Yanillian seed	M
3753	5310	2	2	1	7277	1	Krandorian seed	M
3753	5311	1	1	1	14303	1	Wildblood seed	M
3753	5096	1	1	1	2197	1	Marigold seed	M
3753	1123	1	1	1	16	1	Adamant platebody	M
3753	5098	1	1	1	3318	1	Nasturtium seed	M
3753	5097	1	1	1	5131	1	Rosemary seed	M
3753	5099	1	1	1	6943	1	Woad seed	M
3753	5100	1	1	1	8697	1	Limpwurt seed	M
3753	5101	1	1	1	2597	1	Redberry seed	M
3753	5102	1	1	1	3711	1	Cadavaberry seed	M
3753	5103	1	1	1	5195	1	Dwellberry seed	M
3753	5104	1	1	1	12989	1	Jangerberry seed	M
3753	5105	1	1	1	35833	1	Whiteberry seed	M
3753	5106	1	1	1	94470	1	Poison ivy seed	M
3753	1079	1	1	1	48	1	Rune platelegs	M
3753	5291	1	1	1	6562	1	Guam seed	M
3753	5292	1	1	1	9633	1	Marrentill seed	M
3753	5293	1	1	1	14093	1	Tarromin seed	M
3753	5294	1	1	1	20792	1	Harralander seed	M
3753	5295	1	1	1	30434	1	Ranarr seed	M
3753	5296	1	1	1	44680	1	Toadflax seed	M
3753	5297	1	1	1	65625	1	Irit seed	M
3753	5298	1	1	1	95454	1	Avantoe seed	M
3753	5299	1	1	1	140000	1	Kwuarm seed	M
3753	5300	1	1	1	209999	1	Snapdragon seed	M
3753	1355	1	1	1	16	1	Mithril axe	M
3753	5301	1	1	1	300000	1	Cadantine seed	M
3753	5302	1	1	1	419999	1	Lantadyme seed	M
3753	5303	1	1	1	700000	1	Dwarf weed seed	M
3753	5304	1	1	1	1050000	1	Torstol seed	M
3753	5282	1	1	1	4032	1	Mushroom spore	M
3753	5281	1	1	1	6720	1	Belladonna seed	M
3753	5280	1	1	1	10080	1	Cactus seed	M
3753	22873	1	1	1	20160	1	Potato cactus seed	M
3753	45	4	10	3	1792	1	Opal bolt tips	M
3753	9187	4	10	1	1792	1	Jade bolt tips	M
3753	1163	1	1	1	96	1	Rune full helm	M
3753	9188	4	10	1	1792	1	Topaz bolt tips	M
3753	46	4	10	3	1792	1	Pearl bolt tips	M
3753	9189	4	10	1	1792	1	Sapphire bolt tips	M
3753	9190	4	10	5	5376	1	Emerald bolt tips	M
3753	9191	4	10	1	896	1	Ruby bolt tips	M
3753	9192	4	10	3	1792	1	Diamond bolt tips	M
3753	9193	4	10	1	896	1	Dragonstone bolt tips	M
3753	9194	4	10	1	1792	1	Onyx bolt tips	M
3753	449	1	1	1	48	1	Adamantite ore	M
3753	453	6	6	1	24	1	Coal	M
3753	560	4	12	5	48	1	Death rune	M
3753	2363	1	1	1	48	1	Runite bar	M
3753	2970	2	2	1	48	1	Mort myre fungus	M
3753	1515	4	4	1	48	1	Yew logs	M
3753	3239	4	8	1	24	1	Bark	M
3753	995	100	1000	5	32	1	Coins	M
3753	565	4	12	5	48	1	Blood rune	M
1402	1623	1	1	1	512	1	Uncut sapphire	M
1402	1621	1	1	1	1024	1	Uncut emerald	M
1402	1619	1	1	1	2048	1	Uncut ruby	M
1402	1452	1	1	25	136544	1	Chaos talisman	M
1402	1462	1	1	25	136544	1	Nature talisman	M
1402	1617	1	1	1	8192	1	Uncut diamond	M
1402	830	5	5	1	16384	1	Rune javelin	M
1402	987	1	1	1	16384	1	Loop half of key	M
1402	985	1	1	1	16384	1	Tooth half of key	M
1402	1247	1	1	1	262144	1	Rune spear	M
1402	2366	1	1	1	524288	1	Shield left half	M
1402	1249	1	1	7	4893737	1	Dragon spear	M
1402	526	1	1	1	1	1	Bones	G
1402	995	10	10	15	128	1	Coins	M
1402	995	30	30	1	64	1	Coins	M
1402	2347	1	1	5	64	1	Hammer	M
1402	2349	1	1	7	128	1	Bronze bar	M
1402	440	1	1	1	32	1	Iron ore	M
1402	438	1	1	3	128	1	Tin ore	M
1402	436	1	1	3	128	1	Copper ore	M
1402	2351	1	1	3	128	1	Iron bar	M
1402	453	1	1	1	64	1	Coal	M
1402	1265	1	1	13	128	1	Bronze pickaxe	M
1402	1139	1	1	1	32	1	Bronze med helm	M
1402	23182	1	1	1	100	1	Clue scroll (beginner)	I
1402	526	1	1	1	1	1	Bones	G
1402	1265	1	1	13	128	1	Bronze pickaxe	M
1402	1139	1	1	1	32	1	Bronze med helm	M
1402	1375	1	1	1	64	1	Bronze battleaxe	M
1402	1363	1	1	1	128	1	Iron battleaxe	M
1402	877	2	12	7	128	1	Bronze bolts	M
1402	562	2	2	1	32	1	Chaos rune	M
1402	561	2	2	1	32	1	Nature rune	M
1402	1375	1	1	1	64	1	Bronze battleaxe	M
1402	995	4	4	23	128	1	Coins	M
1402	995	10	10	3	32	1	Coins	M
1402	995	30	30	1	64	1	Coins	M
1402	2347	1	1	5	64	1	Hammer	M
1402	2349	1	1	7	128	1	Bronze bar	M
1402	440	1	1	1	32	1	Iron ore	M
1402	438	1	1	3	128	1	Tin ore	M
1402	436	1	1	3	128	1	Copper ore	M
1402	2351	1	1	3	128	1	Iron bar	M
1402	453	1	1	1	64	1	Coal	M
1402	1363	1	1	1	128	1	Iron battleaxe	M
1402	877	2	12	7	128	1	Bronze bolts	M
1402	562	2	2	1	32	1	Chaos rune	M
1402	561	2	2	1	32	1	Nature rune	M
1402	995	4	4	5	32	1	Coins	M
2507	1623	1	1	1	200	1	Uncut sapphire	M
2507	1621	1	1	1	400	1	Uncut emerald	M
2507	1619	1	1	1	800	1	Uncut ruby	M
2507	1452	1	1	2	4267	1	Chaos talisman	M
2507	1462	1	1	2	4267	1	Nature talisman	M
2507	1617	1	1	1	3200	1	Uncut diamond	M
2507	830	5	5	1	6400	1	Rune javelin	M
2507	987	1	1	1	6400	1	Loop half of key	M
2507	985	1	1	1	6400	1	Tooth half of key	M
2507	1247	1	1	1	102400	1	Rune spear	M
2507	2366	1	1	1	204800	1	Shield left half	M
2507	1249	1	1	1	273088	1	Dragon spear	M
2507	1623	1	1	1	512	1	Uncut sapphire	M
2507	1621	1	1	1	1024	1	Uncut emerald	M
2507	1619	1	1	1	2048	1	Uncut ruby	M
2507	1452	1	1	25	136544	1	Chaos talisman	M
2507	1462	1	1	25	136544	1	Nature talisman	M
2507	1617	1	1	1	8192	1	Uncut diamond	M
2507	830	5	5	1	16384	1	Rune javelin	M
2507	987	1	1	1	16384	1	Loop half of key	M
2507	985	1	1	1	16384	1	Tooth half of key	M
2507	1247	1	1	1	262144	1	Rune spear	M
2507	2366	1	1	1	524288	1	Shield left half	M
2507	1249	1	1	7	4893737	1	Dragon spear	M
2507	526	1	1	1	1	1	Bones	G
2507	884	5	5	7	128	1	Iron arrow	M
2507	217	1	1	10	4201	1	Grimy dwarf weed	M
2507	995	10	10	19	128	1	Coins	M
2507	995	26	26	5	128	1	Coins	M
2507	995	35	35	1	32	1	Coins	M
2507	995	1	1	1	64	1	Coins	M
2507	995	18	18	1	128	1	Coins	M
2507	313	3	3	21	64	1	Fishing bait	M
2507	11940	3	3	21	64	1	Dark fishing bait	M
2507	313	4	4	25	128	1	Fishing bait	M
2507	11940	4	4	25	128	1	Dark fishing bait	M
2507	559	6	6	5	128	1	Body rune	M
2507	313	7	7	3	128	1	Fishing bait	M
2507	11940	7	7	3	128	1	Dark fishing bait	M
2507	221	1	1	1	64	1	Eye of newt	M
2507	590	1	1	1	128	1	Tinderbox	M
2507	558	5	5	5	128	1	Mind rune	M
2507	7863	1	1	1	4	1	Zombie bone	M
2507	6807	1	1	1	5000	1	Zombie champion scroll	M
2507	21257	1	1	1	301	1	Slayer's enchantment	M
2507	526	1	1	1	1	1	Bones	G
2507	556	13	13	1	32	1	Air rune	M
2507	886	5	14	1	5	1	Steel arrow	M
2507	559	7	7	1	10	1	Body rune	M
2507	199	1	1	1	100	1	Grimy guam leaf	M
2507	201	1	1	10	1333	1	Grimy marrentill	M
2507	203	1	1	5	889	1	Grimy tarromin	M
2507	205	1	1	5	1143	1	Grimy harralander	M
2507	207	1	1	10	2909	1	Grimy ranarr weed	M
2507	209	1	1	1	400	1	Grimy irit leaf	M
2507	211	1	1	10	5333	1	Grimy avantoe	M
2507	213	1	1	1	640	1	Grimy kwuarm	M
2507	884	8	8	1	32	1	Iron arrow	M
2507	215	1	1	1	800	1	Grimy cadantine	M
2507	2485	1	1	10	10667	1	Grimy lantadyme	M
2507	217	1	1	10	10667	1	Grimy dwarf weed	M
2507	995	5	84	1	10	1	Coins	M
2507	995	10	10	1	25	1	Coins	M
2507	1917	1	1	1	10	1	Beer	M
2507	592	1	1	1	25	1	Ashes	M
2507	886	5	5	1	64	1	Steel arrow	M
2507	6807	1	1	1	5000	1	Zombie champion scroll	M
2507	561	6	6	1	128	1	Nature rune	M
2507	199	1	1	2	41	1	Grimy guam leaf	M
2507	201	1	1	10	273	1	Grimy marrentill	M
2507	203	1	1	5	182	1	Grimy tarromin	M
2507	7863	1	1	1	4	1	Zombie bone	M
2507	205	1	1	5	234	1	Grimy harralander	M
2507	207	1	1	5	298	1	Grimy ranarr weed	M
2507	209	1	1	10	819	1	Grimy irit leaf	M
2507	211	1	1	5	546	1	Grimy avantoe	M
2507	213	1	1	10	1311	1	Grimy kwuarm	M
2507	215	1	1	5	819	1	Grimy cadantine	M
2507	2485	1	1	2	437	1	Grimy lantadyme	M
2507	217	1	1	2	437	1	Grimy dwarf weed	M
2507	995	10	10	9	32	1	Coins	M
2507	995	4	4	1	32	1	Coins	M
2507	6807	1	1	1	5000	1	Zombie champion scroll	M
2507	995	18	18	3	128	1	Coins	M
2507	995	13	13	1	64	1	Coins	M
2507	995	28	28	1	64	1	Coins	M
2507	313	5	5	37	128	1	Fishing bait	M
2507	436	1	1	1	64	1	Copper ore	M
2507	7863	1	1	1	4	1	Zombie bone	M
2507	6807	1	1	1	5000	1	Zombie champion scroll	M
2507	526	1	1	1	1	1	Bones	G
2507	1420	1	1	3	128	1	Iron mace	M
2507	1203	1	1	1	64	1	Iron dagger	M
2507	1189	1	1	1	128	1	Bronze kiteshield	M
2507	888	1	1	3	128	1	Mithril arrow	M
2507	559	3	3	1	64	1	Body rune	M
2507	556	4	4	3	128	1	Air rune	M
2507	562	4	4	1	128	1	Chaos rune	M
2507	564	2	2	1	128	1	Cosmic rune	M
2507	554	7	7	1	128	1	Fire rune	M
2507	199	1	1	10	171	1	Grimy guam leaf	M
2507	201	1	1	5	114	1	Grimy marrentill	M
2507	203	1	1	10	303	1	Grimy tarromin	M
2507	21257	1	1	1	301	1	Slayer's enchantment	M
2507	205	1	1	1	39	1	Grimy harralander	M
2507	207	1	1	5	248	1	Grimy ranarr weed	M
2507	209	1	1	10	683	1	Grimy irit leaf	M
2507	211	1	1	1	91	1	Grimy avantoe	M
2507	213	1	1	5	546	1	Grimy kwuarm	M
2507	215	1	1	2	273	1	Grimy cadantine	M
2507	2485	1	1	1	182	1	Grimy lantadyme	M
2507	217	1	1	1	182	1	Grimy dwarf weed	M
2507	995	10	10	5	16	1	Coins	M
2507	995	18	18	21	128	1	Coins	M
2507	526	1	1	1	1	1	Bones	G
2507	995	26	26	1	16	1	Coins	M
2507	995	35	35	3	64	1	Coins	M
2507	995	1	1	1	64	1	Coins	M
2507	313	7	7	13	64	1	Fishing bait	M
2507	590	1	1	1	64	1	Tinderbox	M
2507	221	1	1	1	128	1	Eye of newt	M
2507	438	1	1	1	128	1	Tin ore	M
2507	1139	1	1	1	32	1	Bronze med helm	M
2507	7863	1	1	1	4	1	Zombie bone	M
2507	1291	1	1	1	128	1	Bronze longsword	M
2507	6807	1	1	1	5000	1	Zombie champion scroll	M
2507	526	1	1	1	1	1	Bones	G
2507	1189	1	1	1	64	1	Bronze kiteshield	M
2507	1203	1	1	1	64	1	Iron dagger	M
2507	1420	1	1	1	128	1	Iron mace	M
2507	564	2	2	3	64	1	Cosmic rune	M
2507	562	4	4	5	128	1	Chaos rune	M
2507	556	3	3	3	128	1	Air rune	M
2507	559	3	3	3	128	1	Body rune	M
2507	554	7	7	1	128	1	Fire rune	M
2507	1349	1	1	1	128	1	Iron axe	M
2507	199	1	1	5	197	1	Grimy guam leaf	M
2507	201	1	1	2	105	1	Grimy marrentill	M
2507	203	1	1	1	70	1	Grimy tarromin	M
2507	205	1	1	1	90	1	Grimy harralander	M
2507	207	1	1	5	573	1	Grimy ranarr weed	M
2507	209	1	1	2	315	1	Grimy irit leaf	M
2507	211	1	1	10	2101	1	Grimy avantoe	M
2507	213	1	1	10	2521	1	Grimy kwuarm	M
2507	215	1	1	10	3151	1	Grimy cadantine	M
2507	2485	1	1	10	4201	1	Grimy lantadyme	M
6505	2297	3	3	1	10	1	Anchovy pizza	M
6505	361	5	5	1	10	1	Tuna	M
6505	11920	1	1	1	256	1	Dragon pickaxe	R:pre_roll
6505	1215	1	1	11	128	1	Dragon dagger	M
6505	7158	1	1	1	128	1	Dragon 2h sword	M
6505	556	500	500	5	64	1	Air rune	M
6505	565	75	75	5	64	1	Blood rune	M
6505	562	250	250	5	64	1	Chaos rune	M
6505	560	125	125	5	64	1	Death rune	M
6505	809	300	300	5	64	1	Mithril dart	M
6505	892	150	150	5	64	1	Rune arrow	M
6505	534	2	2	1	10	1	Babydragon bones	M
6505	199	1	4	1	128	1	Grimy guam leaf	M
6505	201	1	4	10	1707	1	Grimy marrentill	M
6505	203	1	4	5	1138	1	Grimy tarromin	M
6505	205	1	4	5	1463	1	Grimy harralander	M
6505	207	1	4	5	1862	1	Grimy ranarr weed	M
6505	209	1	4	1	512	1	Grimy irit leaf	M
6505	211	1	4	10	6827	1	Grimy avantoe	M
6505	213	1	4	5	4096	1	Grimy kwuarm	M
6505	215	1	4	1	1024	1	Grimy cadantine	M
6505	2485	1	4	10	13653	1	Grimy lantadyme	M
6505	530	5	5	1	10	1	Bat bones	M
6505	217	1	4	10	13653	1	Grimy dwarf weed	M
6505	465	10	10	13	128	1	Strange fruit	M
6505	5952	1	1	5	64	1	Antidote++(4)	M
6505	5940	1	1	5	64	1	Weapon poison(++)	I
6505	995	7500	7500	1	16	1	Coins	M
6505	532	3	3	1	10	1	Big bones	M
6505	526	4	4	1	10	1	Bones	M
6505	536	1	1	1	10	1	Dragon bones	M
6505	11941	1	1	1	3	1	Looting bag	I
6505	12073	1	1	1	200	1	Clue scroll (elite)	I
6505	11995	1	1	1	300	1	Pet chaos elemental	I
6505	21257	1	1	1	30	1	Slayer's enchantment	M
6505	2436	1	1	1	10	1	Super attack(4)	M
6505	2442	1	1	1	10	1	Super defence(4)	M
6505	2440	1	1	1	10	1	Super strength(4)	M
8	25772	1	1	1	1	1	Malicious ashes	G
8	563	25	35	5	116	1	Law rune	M
8	565	15	20	1	29	1	Blood rune	M
8	5100	1	1	3	58	1	Limpwurt seed	M
8	5296	1	2	5	162	1	Toadflax seed	M
8	5297	1	2	2	95	1	Irit seed	M
8	5281	1	2	10	491	1	Belladonna seed	M
8	5106	1	2	10	691	1	Poison ivy seed	M
8	5298	1	2	10	691	1	Avantoe seed	M
8	5280	1	2	5	362	1	Cactus seed	M
8	22873	1	2	5	507	1	Potato cactus seed	M
8	1073	1	1	1	29	1	Adamant platelegs	M
8	5299	1	2	5	507	1	Kwuarm seed	M
8	5300	1	2	10	1521	1	Snapdragon seed	M
8	5301	1	2	10	2173	1	Cadantine seed	M
8	5302	1	2	5	1521	1	Lantadyme seed	M
8	22879	3	6	5	1901	1	Snape grass seed	M
8	5303	1	2	1	507	1	Dwarf weed seed	M
8	5304	1	2	5	3802	1	Torstol seed	M
8	995	1000	1499	13	116	1	Coins	M
8	995	1500	2000	21	232	1	Coins	M
8	995	2500	2999	3	58	1	Coins	M
8	1319	1	1	1	29	1	Rune 2h sword	M
8	995	3000	3500	3	116	1	Coins	M
8	995	500	999	5	232	1	Coins	M
8	995	5000	5000	1	116	1	Coins	M
8	1762	25	25	1	29	1	Soft clay	M
8	361	1	1	3	116	1	Tuna	M
8	1163	1	1	3	116	1	Rune full helm	M
8	1199	1	1	1	58	1	Adamant kiteshield	M
8	4131	1	1	1	116	1	Rune boots	M
8	2722	1	1	1	128	1	Clue scroll (hard)	I
8	562	37	37	2	29	1	Chaos rune	M
8	560	5	5	3	58	1	Death rune	M
8	560	10	10	3	58	1	Death rune	M
2843	1623	1	1	3	512	1	Uncut sapphire	M
2843	1621	1	1	3	1024	1	Uncut emerald	M
2843	1619	1	1	3	2048	1	Uncut ruby	M
2843	1452	1	1	75	136544	1	Chaos talisman	M
2843	1462	1	1	75	136544	1	Nature talisman	M
2843	1617	1	1	3	8192	1	Uncut diamond	M
2843	830	5	5	3	16384	1	Rune javelin	M
2843	987	1	1	3	16384	1	Loop half of key	M
2843	985	1	1	3	16384	1	Tooth half of key	M
2843	1247	1	1	3	262144	1	Rune spear	M
2843	2366	1	1	3	524288	1	Shield left half	M
2843	1249	1	1	32	7457123	1	Dragon spear	M
2843	561	5	5	9	128	1	Nature rune	M
2843	205	1	1	1	117	1	Grimy harralander	M
2843	207	1	1	10	1489	1	Grimy ranarr weed	M
2843	209	1	1	5	1024	1	Grimy irit leaf	M
2843	211	1	1	10	2731	1	Grimy avantoe	M
2843	213	1	1	10	3277	1	Grimy kwuarm	M
2843	215	1	1	5	2048	1	Grimy cadantine	M
2843	2485	1	1	10	5461	1	Grimy lantadyme	M
2843	217	1	1	10	5461	1	Grimy dwarf weed	M
2843	995	15	15	59	128	1	Coins	M
2843	1641	1	1	1	64	1	Ruby ring	M
2843	562	4	4	1	16	1	Chaos rune	M
2843	1428	1	1	1	128	1	Mithril mace	M
2843	355	1	1	1	128	1	Mackerel	M
2843	563	2	2	7	128	1	Law rune	M
2843	564	2	2	5	128	1	Cosmic rune	M
2843	560	2	2	1	32	1	Death rune	M
2843	565	2	2	1	128	1	Blood rune	M
2843	199	1	1	5	256	1	Grimy guam leaf	M
2843	201	1	1	10	683	1	Grimy marrentill	M
2843	203	1	1	1	91	1	Grimy tarromin	M
1405	1623	1	1	1	512	1	Uncut sapphire	M
1405	1621	1	1	1	1024	1	Uncut emerald	M
1405	1619	1	1	1	2048	1	Uncut ruby	M
1405	1452	1	1	25	136544	1	Chaos talisman	M
1405	1462	1	1	25	136544	1	Nature talisman	M
1405	1617	1	1	1	8192	1	Uncut diamond	M
1405	830	5	5	1	16384	1	Rune javelin	M
1405	987	1	1	1	16384	1	Loop half of key	M
1405	985	1	1	1	16384	1	Tooth half of key	M
1405	1247	1	1	1	262144	1	Rune spear	M
1405	2366	1	1	1	524288	1	Shield left half	M
1405	1249	1	1	7	4893737	1	Dragon spear	M
1405	526	1	1	1	1	1	Bones	G
1405	995	10	10	15	128	1	Coins	M
1405	995	30	30	1	64	1	Coins	M
1405	2347	1	1	5	64	1	Hammer	M
1405	2349	1	1	7	128	1	Bronze bar	M
1405	440	1	1	1	32	1	Iron ore	M
1405	438	1	1	3	128	1	Tin ore	M
1405	436	1	1	3	128	1	Copper ore	M
1405	2351	1	1	3	128	1	Iron bar	M
1405	453	1	1	1	64	1	Coal	M
1405	1265	1	1	13	128	1	Bronze pickaxe	M
1405	1139	1	1	1	32	1	Bronze med helm	M
1405	23182	1	1	1	100	1	Clue scroll (beginner)	I
1405	526	1	1	1	1	1	Bones	G
1405	1265	1	1	13	128	1	Bronze pickaxe	M
1405	1139	1	1	1	32	1	Bronze med helm	M
1405	1375	1	1	1	64	1	Bronze battleaxe	M
1405	1363	1	1	1	128	1	Iron battleaxe	M
1405	877	2	12	7	128	1	Bronze bolts	M
1405	562	2	2	1	32	1	Chaos rune	M
1405	561	2	2	1	32	1	Nature rune	M
1405	1375	1	1	1	64	1	Bronze battleaxe	M
1405	995	4	4	23	128	1	Coins	M
1405	995	10	10	3	32	1	Coins	M
1405	995	30	30	1	64	1	Coins	M
1405	2347	1	1	5	64	1	Hammer	M
1405	2349	1	1	7	128	1	Bronze bar	M
1405	440	1	1	1	32	1	Iron ore	M
1405	438	1	1	3	128	1	Tin ore	M
1405	436	1	1	3	128	1	Copper ore	M
1405	2351	1	1	3	128	1	Iron bar	M
1405	453	1	1	1	64	1	Coal	M
1405	1363	1	1	1	128	1	Iron battleaxe	M
1405	877	2	12	7	128	1	Bronze bolts	M
1405	562	2	2	1	32	1	Chaos rune	M
1405	561	2	2	1	32	1	Nature rune	M
1405	995	4	4	5	32	1	Coins	M
2237	526	1	1	1	1	1	Bones	G
2237	1420	1	1	5	128	1	Iron mace	M
2237	1323	1	1	5	128	1	Iron scimitar	M
2237	1353	1	1	5	128	1	Steel axe	M
2237	1207	1	1	5	128	1	Steel dagger	M
2237	1424	1	1	5	128	1	Steel mace	M
2237	1239	1	1	1	32	1	Iron spear	M
2237	1321	1	1	1	128	1	Bronze scimitar	M
2237	1139	1	1	5	128	1	Bronze med helm	M
2237	1155	1	1	5	128	1	Bronze full helm	M
2237	1075	1	1	5	128	1	Bronze platelegs	M
2237	1307	1	1	5	128	1	Bronze 2h sword	M
2237	1101	1	1	5	128	1	Iron chainbody	M
